Row,Month,Description,Sales Rep,Qty,Cost,Sale Price,Location,Category
3923,Apr 23,"Bevis Round Conference Table Top, X-Base",Jay Kimmel,11239,0.74,29.21,Ontario,Tables
3924,Apr 23,Ibico Hi-Tech Manual Binding System,Matt Connell,11396,0.4,19.99,Ontario,Binders and Binder Accessories
3925,Apr 23,"Iceberg OfficeWorks 42"" Round Tables",Tracy Poddar,11808,0.75,39.25,Ontario,Tables
3926,Apr 23,"Fellowes Internet Keyboard, Platinum",Tracy Poddar,11874,0.74,8.65,Ontario,Computer Peripherals
3927,Apr 23,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Tracy Poddar,11874,0.4,9.83,Ontario,Envelopes
3928,Apr 23,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Jay Kimmel,12322,0.67,39.61,Ontario,Office Furnishings
3929,Apr 23,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Steve Nguyen,12480,0.78,32.18,Ontario,Bookcases
3930,Apr 23,Lexmark Z25 Color Inkjet Printer,Vivek Grady,12516,0.37,33.6,Ontario,Office Machines
3931,Apr 23,Xerox 231,Vivek Grady,12516,0.37,5.11,Ontario,Paper
3932,Apr 23,"Bravo II Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Ben Ferrer,13088,0.56,49,Ontario,Appliances
3933,Apr 23,Logitech Internet Navigator Keyboard,Xylona Price,13121,0.79,6.5,Ontario,Computer Peripherals
3934,Apr 23,Talkabout T8097,Xylona Price,13121,0.58,8.99,Ontario,Telephones and Communication
3935,Apr 23,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Jim Kriz,13348,0.73,19.99,Ontario,Storage & Organization
3936,Apr 23,Staples Copy Paper (20Lb. and 84 Bright),Karen Daniels,13413,0.38,4.7,Ontario,Paper
3937,Apr 23,1726 Digital Answering Machine,Pamela Coakley,13447,0.58,4.81,Ontario,Telephones and Communication
3938,Apr 23,TDK 4.7GB DVD+RW,Steve Nguyen,13638,0.49,1.99,Ontario,Computer Peripherals
3939,Apr 23,Space Solutions Industrial Galvanized Steel Shelving.,Katherine Nockton,13761,0.83,35,Ontario,Storage & Organization
3940,Apr 23,Acco® Hot Clips Clips to Go,Denny Blanton,14247,0.4,1.35,Ontario,Rubber Bands
3941,Apr 23,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Steve Nguyen,14755,0.44,0.7,Ontario,Pens & Art Supplies
3942,Apr 23,5170,Steve Nguyen,14755,0.59,4.2,Ontario,Telephones and Communication
3943,Apr 23,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Robert Marley,14854,0.58,6.25,Ontario,Storage & Organization
3944,Apr 23,Xerox 1899,Katherine Nockton,15078,0.36,4.96,Ontario,Paper
3945,Apr 23,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Sean O'Donnell,15718,0.58,8.99,Ontario,Pens & Art Supplies
3946,Apr 23,OIC Thumb-Tacks,Sean O'Donnell,15718,0.38,0.7,Ontario,Rubber Bands
3947,Apr 23,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Jas O'Carroll,15744,0.37,6.79,Ontario,Paper
3948,Apr 23,"Wilson Jones Hanging View Binder, White, 1""",Chris Selesnick,16454,0.39,6.05,Ontario,Binders and Binder Accessories
3949,Apr 23,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Sally Hughsby,16676,0.56,8.59,Ontario,Telephones and Communication
3950,Apr 23,Hon 4070 Series Pagoda Round Back Stacking Chairs,Sally Hughsby,16897,0.57,58.95,Ontario,Chairs & Chairmats
3951,Apr 23,"Quartet Alpha® White Chalk, 12/Pack",Sally Hughsby,16897,0.38,1,Ontario,Pens & Art Supplies
3952,Apr 23,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Stuart Calhoun,16999,0.55,0.99,Ontario,Appliances
3953,Apr 23,8860,Kean Nguyen,17091,0.56,5.26,Ontario,Telephones and Communication
3954,Apr 23,Keytronic French Keyboard,Matt Connell,17249,0.65,14.52,Ontario,Computer Peripherals
3955,Apr 23,Avery 494,Sean O'Donnell,17670,0.39,0.5,Ontario,Labels
3956,Apr 23,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Vivek Grady,17797,0.78,57.38,Ontario,Bookcases
3957,Apr 23,Colored Envelopes,Vivek Grady,17797,0.39,2.5,Ontario,Envelopes
3958,Apr 23,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Guy Phonely,18213,0.36,19.99,Ontario,Paper
3959,Apr 23,"IBM 80 Minute CD-R Spindle, 50/Pack",Denny Blanton,18241,0.48,1.99,Ontario,Computer Peripherals
3960,Apr 23,Bretford CR8500 Series Meeting Room Furniture,Denny Blanton,18241,0.6,76.37,Ontario,Tables
3961,Apr 23,Hon Olson Stacker Stools,Chris Selesnick,18244,0.57,24.49,Ontario,Chairs & Chairmats
3962,Apr 23,Space Solutions Commercial Steel Shelving,Laura Armstrong,18465,0.8,35,Ontario,Storage & Organization
3963,Apr 23,Staples Surge Protector 6 outlet,Jas O'Carroll,18528,0.58,3.99,Ontario,Appliances
3964,Apr 23,Xerox 196,Jas O'Carroll,18528,0.36,7.96,Ontario,Paper
3965,Apr 23,Round Ring Binders,Steve Nguyen,18917,0.38,1.49,Ontario,Binders and Binder Accessories
3966,Apr 23,Laminate Occasional Tables,Bill Overfelt,19493,0.68,69,Ontario,Tables
3967,Apr 23,"Boston Model 1800 Electric Pencil Sharpener, Gray",Katherine Nockton,19616,0.55,6.17,Ontario,Pens & Art Supplies
3968,Apr 23,Newell 318,Katherine Nockton,19616,0.59,1.25,Ontario,Pens & Art Supplies
3969,Apr 23,Fellowes EZ Multi-Media Keyboard,Sandra Flanagan,20390,0.76,7.53,Ontario,Computer Peripherals
3970,Apr 23,Serrated Blade or Curved Handle Hand Letter Openers,Sandra Flanagan,20390,0.84,1.92,Ontario,"Scissors, Rulers and Trimmers"
3971,Apr 23,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Bill Overfelt,20451,0.39,2.01,Ontario,Paper
3972,Apr 23,Recycled Steel Personal File for Standard File Folders,Bill Overfelt,20451,0.59,5.08,Ontario,Storage & Organization
3973,Apr 23,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Bill Overfelt,20451,0.71,45.7,Ontario,Tables
3974,Apr 23,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Alejandro Grove,20486,0.38,4.39,Ontario,Paper
3975,Apr 23,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Alejandro Grove,20486,0.44,0.7,Ontario,Pens & Art Supplies
3976,Apr 23,Xerox 1940,Arthur Prichep,20899,0.36,10.75,Ontario,Paper
3977,Apr 23,"Global High-Back Leather Tilter, Burgundy",Vivek Grady,21089,0.74,70.2,Ontario,Chairs & Chairmats
3978,Apr 23,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Lindsay Shagiari,21634,0.58,68.02,Ontario,Appliances
3979,Apr 23,Polycom ViewStation Adapter H323 Videoconferencing Unit,Lindsay Shagiari,21634,0.38,13.99,Ontario,Office Machines
3980,Apr 23,DPC 650 Piper,Arthur Prichep,21665,0.58,2.5,Ontario,Telephones and Communication
3981,Apr 23,ACCOHIDE® Binder by Acco,Xylona Price,21729,0.38,5.34,Ontario,Binders and Binder Accessories
3982,Apr 23,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Xylona Price,21729,0.74,48.2,Ontario,Office Furnishings
3983,Apr 23,US Robotics 56K V.92 External Faxmodem,Vivek Grady,21796,0.52,19.99,Ontario,Computer Peripherals
3984,Apr 23,1726 Digital Answering Machine,Vivek Grady,21796,0.58,4.81,Ontario,Telephones and Communication
3985,Apr 23,"#10 White Business Envelopes,4 1/8 x 9 1/2",Vivek Grady,21796,0.38,1.39,Ontario,Envelopes
3986,Apr 23,OIC Thumb-Tacks,Vivek Grady,21796,0.38,0.7,Ontario,Rubber Bands
3987,Apr 23,Hoover WindTunnel Plus Canister Vacuum,Sally Hughsby,21958,0.57,19.99,Ontario,Appliances
3988,Apr 23,Premium Transparent Presentation Covers by GBC,Steve Nguyen,22468,0.37,8.83,Ontario,Binders and Binder Accessories
3989,Apr 23,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Steve Nguyen,22468,0.39,1.46,Ontario,Paper
3990,Apr 23,Staples Plastic Wall Frames,Steve Nguyen,22468,0.41,4.95,Ontario,Office Furnishings
3991,Apr 23,Array® Memo Cubes,John Lucas,22626,0.36,2.04,Ontario,Paper
3992,Apr 23,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,John Lucas,22626,0.77,69.64,Ontario,Tables
3993,Apr 23,Kensington 6 Outlet SmartSocket Surge Protector,Stuart Calhoun,23205,0.6,7.2,Ontario,Appliances
3994,Apr 23,"Imation Neon Mac Format Diskettes, 10/Pack",Stuart Calhoun,23205,0.77,2.83,Ontario,Computer Peripherals
3995,Apr 23,Bevis Boat-Shaped Conference Table,Stuart Calhoun,23205,0.75,62.74,Ontario,Tables
3996,Apr 23,Round Ring Binders,Kean Nguyen,23394,0.38,1.49,Ontario,Binders and Binder Accessories
3997,Apr 23,Microsoft Natural Multimedia Keyboard,Katherine Nockton,24390,0.73,6.5,Ontario,Computer Peripherals
3998,Apr 23,Accessory8,Ben Ferrer,24643,0.39,1.25,Ontario,Telephones and Communication
3999,Apr 23,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Janet Molinari,24679,0.72,2.39,Ontario,Computer Peripherals
4000,Apr 23,Holmes Odor Grabber,Sally Hughsby,25062,0.52,6.75,Ontario,Appliances
4001,Apr 23,GBC DocuBind 200 Manual Binding Machine,Sally Hughsby,25062,0.35,19.99,Ontario,Binders and Binder Accessories
4002,Apr 23,SANFORD Major Accent Highlighters,Matt Connell,25152,0.47,2.35,Ontario,Pens & Art Supplies
4003,Apr 23,6162m,Jim Kriz,25478,0.57,2.5,Ontario,Telephones and Communication
4004,Apr 23,Staples Bulk Pack Metal Binder Clips,Jim Kriz,25478,0.35,1.82,Ontario,Rubber Bands
4005,May 23,Ibico EPK-21 Electric Binding System,Arthur Prichep,26469,0.36,19.99,Ontario,Binders and Binder Accessories
4006,May 23,HP Office Paper (20Lb. and 87 Bright),Arthur Prichep,26469,0.37,6.93,Ontario,Paper
4007,May 23,GBC DocuBind 200 Manual Binding Machine,Harold Ryan,26470,0.35,19.99,Ontario,Binders and Binder Accessories
4008,May 23,Smead Adjustable Mobile File Trolley with Lockable Top,Cathy Prescott,26565,0.58,19.99,Ontario,Storage & Organization
4009,May 23,Xerox 1897,Jim Kriz,26852,0.36,6.07,Ontario,Paper
4010,May 23,Luxo Economy Swing Arm Lamp,Liz Willingham,27299,0.57,14.87,Ontario,Office Furnishings
4011,May 23,Keytronic French Keyboard,Stephanie Ulpright,27300,0.79,4,Ontario,Computer Peripherals
4012,May 23,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Stephanie Ulpright,27300,0.57,0.7,Ontario,Pens & Art Supplies
4013,May 23,Avery File Folder Labels,Robert Marley,27557,0.36,5.33,Ontario,Labels
4014,May 23,Security-Tint Envelopes,Lindsay Shagiari,27654,0.36,1.39,Ontario,Envelopes
4015,May 23,Staples Battery-Operated Desktop Pencil Sharpener,John Lucas,27684,0.6,2.89,Ontario,Pens & Art Supplies
4016,May 23,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Odella Nelson,27811,0.37,5.48,Ontario,Binders and Binder Accessories
4017,May 23,Prismacolor Color Pencil Set,Arthur Prichep,28064,0.44,4.1,Ontario,Pens & Art Supplies
4018,May 23,"Quartet Omega® Colored Chalk, 12/Pack",Arthur Prichep,28064,0.38,1,Ontario,Pens & Art Supplies
4019,May 23,"Carina 42""Hx23 3/4""W Media Storage Unit",Guy Phonely,28225,0.83,35,Ontario,Storage & Organization
4020,May 23,i2000,Denny Blanton,28258,0.6,2.5,Ontario,Telephones and Communication
4021,May 23,US Robotics 56K V.92 External Faxmodem,Denny Blanton,28258,0.52,19.99,Ontario,Computer Peripherals
4022,May 23,Avery 511,Steve Nguyen,28321,0.37,0.99,Ontario,Labels
4023,May 23,Xerox 215,Sean O'Donnell,28454,0.37,6.74,Ontario,Paper
4024,May 23,8260,Sally Hughsby,29255,0.58,8.99,Ontario,Telephones and Communication
4025,May 23,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Jas O'Carroll,29383,0.74,2.38,Ontario,Computer Peripherals
4026,May 23,Xerox 227,Jas O'Carroll,29383,0.37,8.73,Ontario,Paper
4027,May 23,DPC 650 Piper,Jas O'Carroll,29383,0.58,2.5,Ontario,Telephones and Communication
4028,May 23,"Master Giant Foot® Doorstop, Safety Yellow",Jas O'Carroll,29383,0.42,4,Ontario,Office Furnishings
4029,May 23,Global Adaptabilities Conference Tables,Sally Hughsby,29507,0.66,35.67,Ontario,Tables
4030,May 23,Accessory35,Sally Hughsby,29507,0.55,1.1,Ontario,Telephones and Communication
4031,May 23,"Iceberg OfficeWorks 42"" Round Tables",Sally Hughsby,29572,0.7,16.01,Ontario,Tables
4032,May 23,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",Odella Nelson,29889,0.51,1.67,Ontario,Pens & Art Supplies
4033,May 23,DAX Wood Document Frame.,Matt Connell,29894,0.54,6.85,Ontario,Office Furnishings
4034,May 23,Xerox 1898,Matt Connell,29894,0.37,6.92,Ontario,Paper
4035,May 23,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Guy Phonely,29985,0.4,8.94,Ontario,Binders and Binder Accessories
4036,May 23,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Alejandro Grove,30054,0.57,4.93,Ontario,Office Furnishings
4037,May 23,600 Series Non-Flip,Lindsay Shagiari,30208,0.57,4.99,Ontario,Telephones and Communication
4038,May 23,Xerox 1961,Denny Blanton,30369,0.38,7.54,Ontario,Paper
4039,May 23,Acme® Elite Stainless Steel Scissors,Denny Blanton,30369,0.59,2.64,Ontario,"Scissors, Rulers and Trimmers"
4040,May 23,Fellowes Mighty 8 Compact Surge Protector,Harold Ryan,30726,0.57,3.99,Ontario,Appliances
4041,May 23,Fellowes 8 Outlet Superior Workstation Surge Protector,Kean Nguyen,30727,0.56,4.5,Ontario,Appliances
4042,May 23,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Xylona Price,30915,0.57,2.03,Ontario,Pens & Art Supplies
4043,May 23,M70,Xylona Price,30915,0.59,8.99,Ontario,Telephones and Communication
4044,May 23,Ibico EB-19 Dual Function Manual Binding System,Sean O'Donnell,31072,0.39,19.99,Ontario,Binders and Binder Accessories
4045,May 23,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Arthur Prichep,31073,0.44,6.77,Ontario,Office Furnishings
4046,May 23,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Arthur Prichep,31073,0.85,35,Ontario,Storage & Organization
4047,May 23,Hon iLevel Computer Training Table,Arthur Prichep,31138,0.65,45.51,Ontario,Tables
4048,May 23,Bell Sonecor JB700 Caller ID,Sally Hughsby,31173,0.6,5.03,Ontario,Telephones and Communication
4049,May 23,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Laura Armstrong,31812,0.36,19.99,Ontario,Paper
4050,May 23,Bagged Rubber Bands,Laura Armstrong,31812,0.81,0.7,Ontario,Rubber Bands
4051,May 23,Logitech Internet Navigator Keyboard,Jim Kriz,32002,0.79,6.5,Ontario,Computer Peripherals
4052,May 23,9-3/4 Diameter Round Wall Clock,Jim Kriz,32002,0.43,8.78,Ontario,Office Furnishings
4053,May 23,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Lena Radford,32323,0.61,3.62,Ontario,Computer Peripherals
4054,May 23,Xerox 1991,Lena Radford,32323,0.39,8.18,Ontario,Paper
4055,May 23,Bell Sonecor JB700 Caller ID,Lena Radford,32323,0.6,5.03,Ontario,Telephones and Communication
4056,May 23,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Ryan Akin,32454,0.37,5.48,Ontario,Binders and Binder Accessories
4057,May 23,Acco Suede Grain Vinyl Round Ring Binder,Robert Marley,32516,0.39,1.49,Ontario,Binders and Binder Accessories
4058,May 23,Staples #10 Colored Envelopes,Robert Marley,32516,0.38,2.5,Ontario,Envelopes
4059,May 23,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Xylona Price,32608,0.59,3.5,Ontario,Appliances
4060,May 23,Eldon Expressions Mahogany Wood Desk Collection,Vivek Grady,33510,0.6,5.22,Ontario,Office Furnishings
4061,May 23,Xerox 1893,Vivek Grady,33510,0.36,17.48,Ontario,Paper
4062,May 23,Advantus Panel Wall Certificate Holder - 8.5x11,John Lucas,33541,0.43,6.02,Ontario,Office Furnishings
4063,May 23,"Iceberg OfficeWorks 42"" Round Tables",Vivek Grady,33573,0.7,16.01,Ontario,Tables
4064,May 23,Okidata ML520 Series Dot Matrix Printers,Scott Cohen,34371,0.56,14.7,Ontario,Office Machines
4065,May 23,Fellowes Command Center 5-outlet power strip,Karen Daniels,34530,0.58,0.99,Ontario,Appliances
4066,May 23,"Maxell Pro 80 Minute CD-R, 10/Pack",Karen Daniels,34530,0.45,1.99,Ontario,Computer Peripherals
4067,May 23,"Iceberg OfficeWorks 42"" Round Tables",Karen Daniels,34530,0.7,16.01,Ontario,Tables
4068,May 23,Maxell 4.7GB DVD-R,John Lucas,34562,0.51,1.99,Ontario,Computer Peripherals
4069,May 23,Computer Printout Paper with Letter-Trim Perforations,John Lucas,34562,0.37,9.03,Ontario,Paper
4070,May 23,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Liz Willingham,35430,0.69,13.99,Ontario,Office Furnishings
4071,May 23,SANFORD Liquid Accent Tank-Style Highlighters,Liz Willingham,35430,0.54,0.93,Ontario,Pens & Art Supplies
4072,May 23,5180,Liz Willingham,35430,0.56,8.99,Ontario,Telephones and Communication
4073,May 23,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Cathy Prescott,35588,0.61,36.61,Ontario,Bookcases
4074,May 23,Gyration Ultra Cordless Optical Suite,Steve Nguyen,35712,0.46,7.18,Ontario,Computer Peripherals
4075,May 23,Xerox 1963,Steve Nguyen,35712,0.4,8.16,Ontario,Paper
4076,May 23,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Lindsay Shagiari,36130,0.79,4,Ontario,Computer Peripherals
4077,May 23,Xerox 1998,Sean O'Donnell,36416,0.37,5.82,Ontario,Paper
4078,May 23,"Sanford Colorific Colored Pencils, 12/Box",Sean O'Donnell,36416,0.55,1.01,Ontario,Pens & Art Supplies
4079,May 23,Avery Hole Reinforcements,Robert Marley,36418,0.36,6.97,Ontario,Binders and Binder Accessories
4080,May 23,Belkin Premiere Surge Master II 8-outlet surge protector,Katherine Nockton,36517,0.56,3.99,Ontario,Appliances
4081,May 23,"Fellowes Basic 104-Key Keyboard, Platinum",Katherine Nockton,36517,0.6,4,Ontario,Computer Peripherals
4082,May 23,KI Conference Tables,Sam Zeldin,36705,0.72,89.3,Ontario,Tables
4083,May 23,Xerox 1959,Harold Ryan,36833,0.37,7.3,Ontario,Paper
4084,May 23,Avery 494,Xylona Price,36896,0.39,0.5,Ontario,Labels
4085,May 23,"Executive Impressions 13"" Chairman Wall Clock",Xylona Price,36896,0.5,8.99,Ontario,Office Furnishings
4086,May 23,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Xylona Price,36896,0.85,35,Ontario,Storage & Organization
4087,May 23,Anderson Hickey Conga Table Tops & Accessories,Lena Radford,37123,0.76,27.75,Ontario,Tables
4088,May 23,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Jas O'Carroll,37572,0.38,2.99,Ontario,Binders and Binder Accessories
4089,May 23,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Alejandro Grove,37669,0.59,19.99,Ontario,Appliances
4090,May 23,Quality Park Security Envelopes,Alejandro Grove,37669,0.38,1.39,Ontario,Envelopes
4091,May 23,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Alejandro Grove,37669,0.57,8.78,Ontario,Storage & Organization
4092,May 23,Hanging Personal Folder File,Mick Hernandez,38117,0.6,11.25,Ontario,Storage & Organization
4093,May 23,Xerox 1922,Ben Ferrer,38210,0.36,7.44,Ontario,Paper
4094,May 23,Hon Olson Stacker Stools,Todd Sumrall,38274,0.57,24.49,Ontario,Chairs & Chairmats
4095,May 23,"Trav-L-File Heavy-Duty Shuttle II, Black",Todd Sumrall,38274,0.55,16.36,Ontario,Storage & Organization
4096,May 23,Accessory2,Todd Sumrall,38274,0.55,1.25,Ontario,Telephones and Communication
4097,May 23,"Adams ""While You Were Out"" Message Pads",Sean O'Donnell,38370,0.4,1.14,Ontario,Paper
4098,May 23,"Master Giant Foot® Doorstop, Safety Yellow",Laura Armstrong,38405,0.42,4,Ontario,Office Furnishings
4099,May 23,Xerox 1983,Jane Waco,38466,0.36,5.46,Ontario,Paper
4100,May 23,Avery 498,Jane Waco,38466,0.38,0.5,Ontario,Labels
4101,May 23,Xerox 210,Jane Waco,38466,0.37,7.37,Ontario,Paper
4102,May 23,Xerox 1894,Guy Phonely,38501,0.37,6.22,Ontario,Paper
4103,May 23,Newell 338,Pamela Coakley,38532,0.58,0.7,Ontario,Pens & Art Supplies
4104,May 23,Microsoft Multimedia Keyboard,Vivek Grady,38564,0.74,4,Ontario,Computer Peripherals
4105,May 23,Avery 506,Vivek Grady,38564,0.39,0.5,Ontario,Labels
4106,May 23,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Ben Ferrer,38915,0.58,9.23,Ontario,Appliances
4107,May 23,"Master Giant Foot® Doorstop, Safety Yellow",Ben Ferrer,38915,0.42,4,Ontario,Office Furnishings
4108,May 23,DAX Clear Channel Poster Frame,Chris Selesnick,38947,0.48,7.4,Ontario,Office Furnishings
4109,May 23,Newell 337,Matt Connell,39078,0.56,3.97,Ontario,Pens & Art Supplies
4110,May 23,Hayes Optima 56K V.90 Internal Voice Modem,Matt Connell,39078,0.51,11.25,Ontario,Computer Peripherals
4111,May 23,Xerox 23,Matt Connell,39078,0.37,5.14,Ontario,Paper
4112,May 23,Staples Colored Interoffice Envelopes,Jim Kriz,39141,0.36,19.51,Ontario,Envelopes
4113,May 23,Electrix Fluorescent Magnifier Lamps & Weighted Base,Jim Kriz,39141,0.57,10.25,Ontario,Office Furnishings
4114,May 23,"Wilson Jones Hanging View Binder, White, 1""",Stephanie Ulpright,39460,0.39,6.05,Ontario,Binders and Binder Accessories
4115,May 23,i2000,Stephanie Ulpright,39460,0.6,2.5,Ontario,Telephones and Communication
4116,May 23,"6"" Cubicle Wall Clock, Black",Alejandro Grove,39904,0.49,7.96,Ontario,Office Furnishings
4117,May 23,5165,Chris Selesnick,39909,0.59,4.99,Ontario,Telephones and Communication
4118,May 23,Xerox Blank Computer Paper,Sandra Flanagan,40100,0.38,5.77,Ontario,Paper
4119,May 23,"Howard Miller 16"" Diameter Gallery Wall Clock",Sally Hughsby,40224,0.46,14.48,Ontario,Office Furnishings
4120,May 23,StarTAC 7760,Jim Kriz,40422,0.59,3.99,Ontario,Telephones and Communication
4121,May 23,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Scott Cohen,40802,0.4,56.14,Ontario,Office Machines
4122,May 23,Hewlett-Packard 2600DN Business Color Inkjet Printer,Guy Phonely,40839,0.39,56.14,Ontario,Office Machines
4123,May 23,Xerox 1951,Odella Nelson,40997,0.4,9.18,Ontario,Paper
4124,May 23,Boston KS Multi-Size Manual Pencil Sharpener,Odella Nelson,40997,0.57,8.99,Ontario,Pens & Art Supplies
4125,May 23,Pizazz® Global Quick File,Odella Nelson,40997,0.57,7.51,Ontario,Storage & Organization
